Program Ver.,APM_Ver.1.060(LabVIEW)
Date,2005/01/01
Measure StartTime,01:40:00
Data,0800
Electrical Mobility Diameter,450
Lambda,0.50
Rotation speed,4053
Applied Voltage Range,275.6-1377.8
Time,Rotation Speed,Applied Voltage,Differential Pressure,Inlet Particle Concentration,Outlet Particle Concentration,Particle mass[fg]
2005/01/01 01:48:13,4006.613218,1097.769348,95.414561,0.000000,0.600000,40.773969
2005/01/01 01:48:14,4020.922841,1093.325803,95.357784,0.000000,0.600000,40.320402
2005/01/01 01:48:15,4006.251146,1088.937154,95.396554,0.000000,0.800000,40.453230
2005/01/01 01:48:16,4027.706821,1084.590553,95.369788,0.000000,1.000000,39.863630
2005/01/01 01:48:17,4003.484996,1080.191134,95.405639,0.000000,1.000000,40.183793
2005/01/01 01:48:18,4020.992919,1075.881780,95.353891,0.000000,1.000000,39.675706
2005/01/01 01:48:19,3994.814739,1071.558410,95.388930,0.000000,0.800000,40.035872
2005/01/01 01:48:20,4020.657127,1067.252172,95.350971,0.000000,0.400000,39.364043
2005/01/01 01:48:21,4010.194030,1062.936590,95.374655,0.000000,0.800000,39.409717
2005/01/01 01:48:22,4028.245062,1058.687714,95.367355,0.000000,0.400000,38.901185
2005/01/01 01:48:23,4003.191056,1054.416257,95.414074,0.000000,0.800000,39.230712
2005/01/01 01:48:24,4020.425479,1050.177245,95.381144,0.000000,1.000000,38.738723
2005/01/01 01:48:25,3995.135932,1045.912018,95.403530,0.000000,1.400000,39.071381
2005/01/01 01:48:26,4024.386856,1041.691046,95.365084,0.000000,0.600000,38.350075
2005/01/01 01:48:27,4007.107660,1037.522244,95.415534,0.000000,0.800000,38.526728
2005/01/01 01:48:28,4024.566919,1033.324633,95.386497,0.000000,0.400000,38.038660
2005/01/01 01:48:29,3995.182651,1029.189833,95.410019,0.000000,1.000000,38.445803
2005/01/01 01:48:30,4020.419639,1025.082806,95.363624,0.000000,1.200000,37.813154
2005/01/01 01:48:31,4006.328038,1020.936847,95.397203,0.000000,0.800000,37.925612
2005/01/01 01:48:32,4024.666196,1016.824500,95.349349,0.000000,2.400000,37.429412
2005/01/01 01:48:33,3996.226040,1012.758743,95.391850,0.000000,1.600000,37.812260
2005/01/01 01:48:34,4012.941688,1008.654962,95.376764,0.000000,2.200000,37.345963
2005/01/01 01:48:35,3998.944499,1004.598680,95.408072,0.000000,3.200000,37.456619
2005/01/01 01:48:36,4000.003461,1000.588080,95.382604,0.000000,1.400000,37.287333
2005/01/01 01:48:37,4013.289160,996.541142,95.411965,0.000000,1.000000,36.891054
2005/01/01 01:48:38,4024.637970,992.475387,95.394121,0.000000,1.600000,36.533631
2005/01/01 01:48:39,4002.315076,988.552776,95.418616,0.000000,1.200000,36.796291
2005/01/01 01:48:40,4017.036409,984.542047,95.396392,0.000000,1.400000,36.378892
2005/01/01 01:48:41,4001.810900,980.618139,95.425267,0.000000,2.800000,36.510142
2005/01/01 01:48:42,4003.256268,976.662956,95.377899,0.000000,3.200000,36.336631
2005/01/01 01:48:43,4009.904957,972.707772,95.400772,0.000000,3.000000,36.069569
2005/01/01 01:48:44,4020.869309,968.833050,95.374331,0.000000,2.800000,35.730226
2005/01/01 01:48:45,3999.044750,964.907457,95.388444,0.000000,3.400000,35.974922
2005/01/01 01:48:46,3999.529459,961.005353,95.386010,0.000000,3.600000,35.820755
2005/01/01 01:48:47,4009.452367,957.191367,95.403692,0.000000,1.600000,35.502210
2005/01/01 01:48:48,4024.730435,953.290173,95.385361,0.000000,1.200000,35.089586
2005/01/01 01:48:49,3999.015550,949.468012,95.415696,0.000000,3.200000,35.399806
2005/01/01 01:48:50,3991.988243,945.699190,95.391039,0.000000,3.000000,35.383537
2005/01/01 01:48:51,4016.587712,941.926085,95.412290,0.000000,2.800000,34.812005
2005/01/01 01:48:52,3998.429617,938.111712,95.402881,0.000000,4.400000,34.986651
2005/01/01 01:48:53,4027.896617,934.350547,95.401097,0.000000,4.600000,34.338391
2005/01/01 01:48:54,3999.501233,930.586917,95.382117,0.000000,4.200000,34.687420
2005/01/01 01:48:55,4016.750255,926.820822,95.388444,0.000000,3.800000,34.250968
2005/01/01 01:48:56,4001.817714,923.116890,95.383901,0.000000,2.400000,34.369152
2005/01/01 01:48:57,4024.061770,919.417759,95.396230,0.000000,4.200000,33.854027
2005/01/01 01:48:58,4002.290743,915.722003,95.392986,0.000000,6.800000,34.085770
2005/01/01 01:48:59,4024.323591,912.033126,95.391526,0.000000,3.400000,33.577747
2005/01/01 01:49:00,3996.194894,908.340096,95.385848,0.000000,5.000000,33.914225
2005/01/01 01:49:01,4016.283066,904.705985,95.393472,0.000000,6.600000,33.441486
2005/01/01 01:49:02,4005.857929,901.062530,95.410830,0.000000,5.200000,33.480395
2005/01/01 01:49:03,4027.341829,897.413884,95.405963,0.000000,4.200000,32.990016
2005/01/01 01:49:04,4002.127227,893.827791,95.404665,0.000000,6.000000,33.273524
2005/01/01 01:49:05,4027.750620,890.199910,95.389255,0.000000,7.200000,32.718179
2005/01/01 01:49:06,4002.937022,886.619917,95.415534,0.000000,5.200000,32.991852
2005/01/01 01:49:07,4016.153616,883.115583,95.377088,0.000000,5.600000,32.645524
2005/01/01 01:49:08,3994.525666,879.541819,95.407910,0.000000,7.000000,32.866450
2005/01/01 01:49:09,4024.059823,876.019966,95.396879,0.000000,9.800000,32.256101
2005/01/01 01:49:10,4002.395860,872.458013,95.412938,0.000000,4.600000,32.473656
2005/01/01 01:49:11,4027.954042,868.992873,95.383577,0.000000,5.800000,31.935515
2005/01/01 01:49:12,4003.078152,865.493732,95.416021,0.000000,8.800000,32.203459
2005/01/01 01:49:13,4016.616912,861.949429,95.403530,0.000000,7.000000,31.855739
2005/01/01 01:49:14,3998.561987,858.512450,95.417967,0.000000,6.200000,32.015896
2005/01/01 01:49:15,4027.366162,855.075083,95.379522,0.000000,10.000000,31.433211
2005/01/01 01:49:16,4003.192029,851.610723,95.413750,0.000000,8.000000,31.685094
2005/01/01 01:49:17,4016.407650,848.220465,95.392986,0.000000,7.400000,31.351614
2005/01/01 01:49:18,3994.973389,844.831375,95.402070,0.000000,7.800000,31.562325
2005/01/01 01:49:19,4023.980012,841.375710,95.373844,0.000000,10.000000,30.981688
2005/01/01 01:49:20,4006.054538,838.044371,95.415372,0.000000,11.400000,31.135800
2005/01/01 01:49:21,4023.620860,834.654633,95.396717,0.000000,9.800000,30.739687
2005/01/01 01:49:22,3995.585602,831.254124,95.425916,0.000000,8.400000,31.045572
2005/01/01 01:49:23,4020.166578,827.941862,95.390390,0.000000,10.000000,30.544884
2005/01/01 01:49:24,4002.178812,824.590928,95.423158,0.000000,9.600000,30.695330
2005/01/01 01:49:25,4027.315550,821.267766,95.388606,0.000000,11.000000,30.191187
2005/01/01 01:49:26,3999.692002,818.008843,95.415534,0.000000,10.800000,30.488189
2005/01/01 01:49:27,4016.419330,814.685032,95.383901,0.000000,9.600000,30.111915
2005/01/01 01:49:28,4001.948137,811.420659,95.419103,0.000000,10.200000,30.208550
2005/01/01 01:49:29,4027.400228,808.150965,95.386497,0.000000,10.800000,29.707742
2005/01/01 01:49:30,4005.914381,804.950961,95.402719,0.000000,11.200000,29.908376
2005/01/01 01:49:31,4024.353763,801.668680,95.403205,0.000000,13.600000,29.514086
2005/01/01 01:49:32,3999.523619,798.468806,95.412290,0.000000,16.000000,29.762414
2005/01/01 01:49:33,4020.220110,795.264779,95.409532,0.000000,11.600000,29.338561
2005/01/01 01:49:34,4002.235264,792.058547,95.401583,0.000000,14.000000,29.483483
2005/01/01 01:49:35,4023.962492,788.835704,95.403368,0.000000,14.600000,29.047278
2005/01/01 01:49:36,3995.644000,785.710062,95.410019,0.000000,14.200000,29.343740
2005/01/01 01:49:37,4013.218109,782.571444,95.404665,0.000000,15.800000,28.971114
2005/01/01 01:49:38,3998.524028,779.422313,95.389255,0.000000,16.400000,29.066995
2005/01/01 01:49:39,3999.040857,776.273962,95.410343,0.000000,13.000000,28.942102
2005/01/01 01:49:40,4009.861158,773.139496,95.384064,0.000000,15.200000,28.669883
2005/01/01 01:49:41,4024.187327,770.046170,95.404503,0.000000,14.200000,28.352223
2005/01/01 01:49:42,4002.413380,766.968287,95.379846,0.000000,15.600000,28.546985
2005/01/01 01:49:43,4020.638634,763.820196,95.396068,0.000000,15.000000,28.172655
2005/01/01 01:49:44,4001.961764,760.787605,95.380657,0.000000,15.000000,28.323328
2005/01/01 01:49:45,4003.159910,757.715304,95.413912,0.000000,16.000000,28.192066
2005/01/01 01:49:46,4009.512713,754.701660,95.392337,0.000000,13.600000,27.991028
2005/01/01 01:49:47,4021.328712,751.616251,95.428998,0.000000,16.200000,27.713013
2005/01/01 01:49:48,3998.695331,748.604815,95.378548,0.000000,14.600000,27.915327
2005/01/01 01:49:49,3995.986606,745.641914,95.413750,0.000000,18.800000,27.842549
2005/01/01 01:49:50,4006.647284,742.624508,95.379197,0.000000,12.800000,27.582510
2005/01/01 01:49:51,4003.348732,739.654730,95.423320,0.000000,20.600000,27.517497
2005/01/01 01:49:52,4006.429262,736.650951,95.376764,0.000000,16.800000,27.363618
2005/01/01 01:49:53,4003.584274,733.681562,95.402070,0.000000,14.200000,27.292064
2005/01/01 01:49:54,4010.079180,730.719052,95.371897,0.000000,16.800000,27.093884
2005/01/01 01:49:55,4021.237221,727.827918,95.394932,0.000000,15.600000,26.837129
2005/01/01 01:49:56,3998.764436,724.861645,95.380333,0.000000,18.600000,27.029014
2005/01/01 01:49:57,3999.616083,721.966748,95.406774,0.000000,15.600000,26.909604
2005/01/01 01:49:58,4009.962382,719.066271,95.392012,0.000000,17.000000,26.663371
2005/01/01 01:49:59,4028.242142,716.173191,95.403530,0.000000,19.400000,26.315623
2005/01/01 01:50:00,4002.803678,713.271417,95.386335,0.000000,19.200000,26.543181
2005/01/01 01:50:01,3995.925287,710.442576,95.412776,0.000000,19.200000,26.529007
2005/01/01 01:50:02,4006.923705,707.603743,95.405963,0.000000,17.400000,26.278145
2005/01/01 01:50:03,4003.522955,704.706771,95.389904,0.000000,20.400000,26.215040
2005/01/01 01:50:04,4005.903674,701.864044,95.399312,0.000000,15.600000,26.078267
2005/01/01 01:50:05,4020.721366,699.097886,95.387632,0.000000,16.200000,25.784384
2005/01/01 01:50:06,4002.150586,696.247374,95.395743,0.000000,18.000000,25.918117
2005/01/01 01:50:07,4002.449393,693.485108,95.380008,0.000000,16.600000,25.811436
2005/01/01 01:50:08,4009.711268,690.643551,95.403368,0.000000,19.600000,25.612648
2005/01/01 01:50:09,4024.835552,687.879859,95.385686,0.000000,18.800000,25.318796
2005/01/01 01:50:10,4001.950084,685.148091,95.407910,0.000000,16.400000,25.507497
2005/01/01 01:50:11,3995.353953,682.395690,95.382117,0.000000,17.200000,25.488982
2005/01/01 01:50:12,4006.356264,679.628883,95.415047,0.000000,18.600000,25.246398
2005/01/01 01:50:13,4006.950957,676.915285,95.392986,0.000000,17.800000,25.138132
2005/01/01 01:50:14,4005.585402,674.230237,95.409532,0.000000,17.400000,25.055494
2005/01/01 01:50:15,4021.080517,671.504051,95.396554,0.000000,11.600000,24.762234
2005/01/01 01:50:16,4002.134040,668.794216,95.407099,0.000000,16.000000,24.896367
2005/01/01 01:50:17,4002.843584,666.147193,95.378224,0.000000,15.400000,24.789039
2005/01/01 01:50:18,4013.263854,663.444366,95.406125,0.000000,17.600000,24.560421
2005/01/01 01:50:19,4024.272005,660.769961,95.391850,0.000000,15.600000,24.327774
2005/01/01 01:50:20,3998.532788,658.130984,95.419589,0.000000,15.400000,24.543571
2005/01/01 01:50:21,3995.086293,655.464105,95.403368,0.000000,13.000000,24.486308
2005/01/01 01:50:22,4005.904648,652.822663,95.407585,0.000000,14.400000,24.256087
2005/01/01 01:50:23,4006.768948,650.236765,95.393797,0.000000,14.000000,24.149584
2005/01/01 01:50:24,4006.025338,647.576635,95.402232,0.000000,15.200000,24.059717
2005/01/01 01:50:25,4024.896871,645.008646,95.413263,0.000000,18.200000,23.740111
2005/01/01 01:50:26,4005.975699,642.416908,95.399961,0.000000,19.600000,23.868607
2005/01/01 01:50:27,4017.424760,639.820498,95.414885,0.000000,19.000000,23.636838
2005/01/01 01:50:28,4001.711623,637.227982,95.381468,0.000000,17.600000,23.726298
2005/01/01 01:50:29,4003.246535,634.713460,95.393472,0.000000,16.000000,23.614555
2005/01/01 01:50:30,4009.743387,632.109653,95.365571,0.000000,16.800000,23.441532
2005/01/01 01:50:31,4020.725259,629.594224,95.412614,0.000000,17.000000,23.220880
2005/01/01 01:50:32,3998.200889,627.052839,95.377413,0.000000,17.400000,23.388461
2005/01/01 01:50:33,3998.975645,624.522875,95.416994,0.000000,16.600000,23.285071
2005/01/01 01:50:34,4009.667469,622.057409,95.393635,0.000000,15.400000,23.069622
2005/01/01 01:50:35,4028.482550,619.532896,95.435162,0.000000,18.200000,22.761880
2005/01/01 01:50:36,4002.311182,617.063017,95.404990,0.000000,14.400000,22.968601
2005/01/01 01:50:37,3995.867862,614.555115,95.415372,0.000000,13.600000,22.949083
2005/01/01 01:50:38,4002.099974,612.086795,95.388119,0.000000,13.200000,22.785779
2005/01/01 01:50:39,4007.224458,609.623536,95.403205,0.000000,10.600000,22.636075
2005/01/01 01:50:40,4005.734318,607.208293,95.395581,0.000000,11.600000,22.563171
2005/01/01 01:50:41,4003.409078,604.762164,95.390877,0.000000,13.800000,22.498388
2005/01/01 01:50:42,4005.696359,602.330571,95.403043,0.000000,14.000000,22.382345
2005/01/01 01:50:43,4020.551036,599.879251,95.387470,0.000000,15.200000,22.126841
2005/01/01 01:50:44,4001.817714,597.460116,95.426240,0.000000,12.400000,22.244418
2005/01/01 01:50:45,4003.289360,595.076279,95.393797,0.000000,11.000000,22.139377
2005/01/01 01:50:46,4010.218363,592.729818,95.414723,0.000000,11.800000,21.975940
2005/01/01 01:50:47,4020.903375,590.311073,95.403043,0.000000,12.000000,21.770098
2005/01/01 01:50:48,3998.427670,587.983948,95.412614,0.000000,12.400000,21.928742
2005/01/01 01:50:49,3995.641080,585.551966,95.391526,0.000000,15.000000,21.868512
2005/01/01 01:50:50,4009.897171,583.204078,95.443111,0.000000,9.000000,21.626230
2005/01/01 01:50:51,4002.755986,580.864625,95.398663,0.000000,10.400000,21.616403
2005/01/01 01:50:52,4005.821916,578.530233,95.406288,0.000000,11.400000,21.496587
2005/01/01 01:50:53,4020.408933,576.172612,95.390877,0.000000,7.400000,21.253912
2005/01/01 01:50:54,4002.037682,573.897528,95.414074,0.000000,12.600000,21.364795
2005/01/01 01:50:55,4002.955514,571.558854,95.410505,0.000000,9.200000,21.267976
2005/01/01 01:50:56,4009.651896,569.287534,95.409532,0.000000,11.800000,21.112763
2005/01/01 01:50:57,4020.403093,567.015565,95.410667,0.000000,10.400000,20.916187
2005/01/01 01:50:58,3998.389711,564.712839,95.415372,0.000000,7.600000,21.061250
2005/01/01 01:50:59,3995.295555,562.444244,95.418129,0.000000,10.000000,21.009145
2005/01/01 01:51:00,4023.797029,560.217047,95.400772,0.000000,12.600000,20.630555
2005/01/01 01:51:01,4003.282547,557.945987,95.425591,0.000000,10.000000,20.758043
2005/01/01 01:51:02,4009.955569,555.713859,95.390066,0.000000,9.000000,20.606244
2005/01/01 01:51:03,4003.215389,553.502235,95.421860,0.000000,6.600000,20.593407
2005/01/01 01:51:04,4009.659683,551.226633,95.361191,0.000000,8.200000,20.442871
2005/01/01 01:51:05,4020.880015,549.032788,95.416507,0.000000,8.400000,20.248030
2005/01/01 01:51:06,4002.057148,546.850624,95.387470,0.000000,7.000000,20.357707
2005/01/01 01:51:07,4002.988607,544.591374,95.421374,0.000000,7.400000,20.264168
2005/01/01 01:51:08,4009.552618,542.438798,95.393310,0.000000,6.200000,20.118039
2005/01/01 01:51:09,4021.168115,540.212121,95.407423,0.000000,7.400000,19.919874
2005/01/01 01:51:10,3998.393605,538.067721,95.403043,0.000000,5.800000,20.067468
2005/01/01 01:51:11,3995.002588,535.929551,95.408072,0.000000,7.200000,20.021670
2005/01/01 01:51:12,4006.297865,533.753487,95.397528,0.000000,9.000000,19.828095
2005/01/01 01:51:13,4002.782265,531.607790,95.386010,0.000000,6.200000,19.783090
2005/01/01 01:51:14,4006.266719,529.492460,95.418129,0.000000,6.600000,19.670110
2005/01/01 01:51:15,4002.926315,527.314319,95.364273,0.000000,6.800000,19.621902
2005/01/01 01:51:16,4006.157709,525.245579,95.415534,0.000000,4.400000,19.513405
2005/01/01 01:51:17,4020.807017,523.143486,95.376439,0.000000,5.000000,19.293948
2005/01/01 01:51:18,4002.242077,520.961972,95.416183,0.000000,5.000000,19.392154
2005/01/01 01:51:19,4002.685907,518.877658,95.383415,0.000000,6.200000,19.310285
2005/01/01 01:51:20,4010.006181,516.837988,95.418129,0.000000,3.400000,19.164217
2005/01/01 01:51:21,4020.857629,514.764057,95.400123,0.000000,5.600000,18.984430
2005/01/01 01:51:22,3998.229115,512.671178,95.396068,0.000000,5.000000,19.121866
2005/01/01 01:51:23,3995.502870,510.636958,95.385848,0.000000,6.000000,19.071993
2005/01/01 01:51:24,4010.028568,508.594433,95.410505,0.000000,3.400000,18.858337
2005/01/01 01:51:25,4003.349706,506.552167,95.418292,0.000000,4.800000,18.845334
2005/01/01 01:51:26,4006.143109,504.516390,95.404503,0.000000,4.600000,18.743431
2005/01/01 01:51:27,4002.724840,502.513446,95.397852,0.000000,4.400000,18.700919
2005/01/01 01:51:28,4005.807317,500.455478,95.380657,0.000000,4.600000,18.595680
2005/01/01 01:51:29,4021.122370,498.423984,95.418616,0.000000,3.000000,18.379390
2005/01/01 01:51:30,3998.583400,496.425452,95.403368,0.000000,2.400000,18.512644
2005/01/01 01:51:31,4003.149203,494.450151,95.431756,0.000000,3.400000,18.396944
2005/01/01 01:51:32,4009.777453,492.412687,95.395743,0.000000,4.200000,18.260616
2005/01/01 01:51:33,4003.265027,490.461913,95.423320,0.000000,2.800000,18.247498
2005/01/01 01:51:34,4005.499750,488.494008,95.388606,0.000000,3.200000,18.154009
2005/01/01 01:51:35,4021.088304,486.533891,95.392823,0.000000,4.600000,17.941246
2005/01/01 01:51:36,4001.851779,484.600896,95.413101,0.000000,3.200000,18.042177
2005/01/01 01:51:37,4002.587603,482.663229,95.390228,0.000000,3.400000,17.963429
2005/01/01 01:51:38,4009.682069,480.707654,95.410019,0.000000,2.000000,17.827395
2005/01/01 01:51:39,4020.968587,478.748185,95.385037,0.000000,2.000000,17.655195
2005/01/01 01:51:40,3998.432537,476.840107,95.415534,0.000000,2.200000,17.783611
2005/01/01 01:51:41,3999.457434,474.916456,95.374817,0.000000,3.200000,17.702793
2005/01/01 01:51:42,4010.291362,473.014348,95.412776,0.000000,1.000000,17.536753
2005/01/01 01:51:43,4025.149932,471.104843,95.392661,0.000000,3.200000,17.337248
2005/01/01 01:51:44,4002.212878,469.250751,95.419589,0.000000,1.600000,17.467523
2005/01/01 01:51:45,4002.541857,467.373690,95.398339,0.000000,1.800000,17.394791
2005/01/01 01:51:46,4009.737547,465.493254,95.428674,0.000000,2.600000,17.262680
2005/01/01 01:51:47,4024.293418,463.551046,95.398177,0.000000,2.600000,17.066522
2005/01/01 01:51:48,4001.969550,461.722520,95.412127,0.000000,2.000000,17.189381
2005/01/01 01:51:49,4020.588995,459.888674,95.417156,0.000000,1.400000,16.962899
2005/01/01 01:51:50,4002.267383,458.029652,95.385037,0.000000,1.600000,17.049362
2005/01/01 01:51:51,3995.976873,456.171018,95.404503,0.000000,1.600000,17.033680
2005/01/01 01:51:52,4005.603894,454.331852,95.391039,0.000000,2.200000,16.883556
2005/01/01 01:51:53,4028.504936,452.549526,95.389904,0.000000,1.000000,16.626661
2005/01/01 01:51:54,4006.218054,450.698290,95.393635,0.000000,1.800000,16.743393
2005/01/01 01:51:55,4017.268057,448.913369,95.422347,0.000000,0.800000,16.585465
2005/01/01 01:51:56,3998.662238,447.123517,95.373519,0.000000,1.200000,16.673424
2005/01/01 01:51:57,4003.053819,445.324191,95.420401,0.000000,1.400000,16.569910
2005/01/01 01:51:58,4009.872838,443.551339,95.400448,0.000000,1.000000,16.447861
2005/01/01 01:51:59,4003.418811,441.748120,95.405152,0.000000,1.600000,16.433853
2005/01/01 01:52:00,4006.029231,439.978772,95.405639,0.000000,1.000000,16.346705
2005/01/01 01:52:01,3995.498977,438.188141,95.377575,0.000000,1.600000,16.366104
2005/01/01 01:52:02,4006.018525,436.452665,95.413425,0.000000,1.000000,16.215785
2005/01/01 01:52:03,4006.588885,434.663851,95.357784,0.000000,1.400000,16.144726
2005/01/01 01:52:04,4005.967913,432.930321,95.393148,0.000000,0.400000,16.085324
2005/01/01 01:52:05,4020.536436,431.214441,95.374006,0.000000,0.600000,15.905672
2005/01/01 01:52:06,3998.528895,429.473773,95.407585,0.000000,1.000000,16.016326
2005/01/01 01:52:07,3999.150841,427.734533,95.389741,0.000000,0.800000,15.946504
2005/01/01 01:52:08,4010.076260,426.018783,95.387632,0.000000,0.600000,15.796112
2005/01/01 01:52:09,4003.362359,424.305109,95.392175,0.000000,1.400000,15.785385
2005/01/01 01:52:10,4006.030205,422.566778,95.401583,0.000000,0.800000,15.699783
2005/01/01 01:52:11,4021.209968,420.910983,95.408396,0.000000,0.800000,15.520421
2005/01/01 01:52:12,4001.966630,419.244028,95.377737,0.000000,1.000000,15.607980
2005/01/01 01:52:13,3999.353289,417.522048,95.411803,0.000000,1.600000,15.564193
2005/01/01 01:52:14,4009.815412,415.871185,95.384226,0.000000,1.000000,15.421861
2005/01/01 01:52:15,4024.829713,414.206826,95.401908,0.000000,0.800000,15.245756
2005/01/01 01:52:16,3998.501642,412.570887,95.371897,0.000000,0.800000,15.386178
2005/01/01 01:52:17,3995.799730,410.904970,95.408072,0.000000,0.400000,15.344781
2005/01/01 01:52:18,4006.391303,409.226595,95.389255,0.000000,0.400000,15.201409
2005/01/01 01:52:19,4002.928262,407.652688,95.385361,0.000000,0.400000,15.169156
2005/01/01 01:52:20,4009.578898,405.985214,95.412452,0.000000,0.000000,15.057034
2005/01/01 01:52:21,4024.457908,404.369910,95.387308,0.000000,1.200000,14.886438
2005/01/01 01:52:22,4001.962737,402.703474,95.412290,0.000000,0.400000,14.992223
2005/01/01 01:52:23,3999.240385,401.107247,95.379035,0.000000,0.200000,14.953134
2005/01/01 01:52:24,4008.988098,399.496354,95.421536,0.000000,0.400000,14.820744
2005/01/01 01:52:25,4024.494893,397.875989,95.374493,0.000000,0.200000,14.647102
2005/01/01 01:52:26,4002.034762,396.273272,95.403692,0.000000,0.400000,14.752302
2005/01/01 01:52:27,3991.580426,394.674709,95.385037,0.000000,0.200000,14.769856
2005/01/01 01:52:28,4019.988462,393.132078,95.391850,0.000000,0.200000,14.504929
2005/01/01 01:52:29,4003.046032,391.536500,95.397852,0.000000,0.200000,14.568600
2005/01/01 01:52:30,4006.078870,389.925738,95.386010,0.000000,0.000000,14.486706
2005/01/01 01:52:31,4002.695640,388.393230,95.414885,0.000000,0.000000,14.454173
2005/01/01 01:52:32,4009.513686,386.838920,95.386984,0.000000,0.600000,14.347409
2005/01/01 01:52:33,4024.391723,385.283441,95.420887,0.000000,0.200000,14.184257
2005/01/01 01:52:34,3998.167796,383.760407,95.388444,0.000000,0.000000,14.314127
2005/01/01 01:52:35,3999.263745,382.232441,95.416994,0.000000,0.200000,14.249321
2005/01/01 01:52:36,4010.191111,380.688643,95.390390,0.000000,0.000000,14.114533
2005/01/01 01:52:37,4003.329266,379.153150,95.386497,0.000000,1.200000,14.105834
2005/01/01 01:52:38,4005.873502,377.621940,95.386335,0.000000,0.400000,14.031028
2005/01/01 01:52:39,4017.164886,376.133296,95.366706,0.000000,0.000000,13.897260
2005/01/01 01:52:40,3998.303087,374.587811,95.423969,0.000000,0.000000,13.971047
2005/01/01 01:52:41,4002.663521,373.120450,95.381630,0.000000,0.200000,13.886015
2005/01/01 01:52:42,4010.343920,371.561208,95.404990,0.000000,0.000000,13.775071
2005/01/01 01:52:43,4003.056739,370.092550,95.369626,0.000000,0.000000,13.770623
2005/01/01 01:52:44,4005.382953,368.605204,95.414074,0.000000,0.400000,13.699354
2005/01/01 01:52:45,4003.400318,367.139400,95.408721,0.000000,0.600000,13.658396
2005/01/01 01:52:46,4005.633094,365.635702,95.393797,0.000000,0.200000,13.587295
2005/01/01 01:52:47,4020.659074,364.166135,95.427051,0.000000,0.200000,13.431725
2005/01/01 01:52:48,3998.106478,362.740432,95.412127,0.000000,0.000000,13.530504
2005/01/01 01:52:49,3999.072976,361.271644,95.412614,0.000000,0.200000,13.469204
2005/01/01 01:52:50,4009.933183,359.847888,95.370275,0.000000,0.000000,13.343551
2005/01/01 01:52:51,4003.521982,358.375725,95.403368,0.000000,0.200000,13.331557
2005/01/01 01:52:52,4005.929954,356.929777,95.393148,0.000000,0.000000,13.261810
2005/01/01 01:52:53,4020.624034,355.520426,95.414236,0.000000,0.000000,13.113069
2005/01/01 01:52:54,4002.135986,354.046836,95.387795,0.000000,0.200000,13.179647
2005/01/01 01:52:55,4007.081381,352.646439,95.394770,0.000000,0.400000,13.095133
2005/01/01 01:52:56,4006.133376,351.199323,95.407423,0.000000,0.200000,13.047569
2005/01/01 01:52:57,4017.195059,349.855897,95.389092,0.000000,0.000000,12.926177
2005/01/01 01:52:58,4002.254730,348.452516,95.416832,0.000000,0.000000,12.970624
2005/01/01 01:52:59,4003.155043,347.039531,95.383415,0.000000,0.200000,12.912218
2005/01/01 01:53:00,4009.833905,345.601499,95.382279,0.000000,0.400000,12.815914
2005/01/01 01:53:01,4003.214415,344.254959,95.397041,0.000000,0.000000,12.808233
2005/01/01 01:53:02,4006.049671,342.893754,95.384064,0.000000,0.000000,12.739537
2005/01/01 01:53:03,4020.906295,341.465456,95.396554,0.000000,0.000000,12.592896
2005/01/01 01:53:04,4001.999723,340.128389,95.370924,0.000000,0.200000,12.662385
2005/01/01 01:53:05,4002.595389,338.767573,95.414074,0.000000,0.000000,12.607970
2005/01/01 01:53:06,4013.512049,337.418697,95.390390,0.000000,0.000000,12.489548
2005/01/01 01:53:07,4024.626291,336.053339,95.424132,0.000000,0.000000,12.370402
2005/01/01 01:53:08,3998.258314,334.702517,95.384064,0.000000,0.000000,12.483720
2005/01/01 01:53:09,3995.640107,333.343388,95.420725,0.000000,0.000000,12.449326
2005/01/01 01:53:10,4006.604458,332.015016,95.420887,0.000000,0.000000,12.331943
2005/01/01 01:53:11,4003.254321,330.673927,95.401421,0.000000,0.200000,12.302697
2005/01/01 01:53:12,4005.563015,329.334265,95.415534,0.000000,0.000000,12.238734
2005/01/01 01:53:13,4020.929654,328.046902,95.380657,0.000000,0.000000,12.097892
2005/01/01 01:53:14,4001.850806,326.734233,95.418454,0.000000,0.000000,12.164649
2005/01/01 01:53:15,4002.638215,325.373158,95.375304,0.000000,0.000000,12.109209
2005/01/01 01:53:16,4013.581154,324.091375,95.414885,0.000000,0.000000,11.995825
2005/01/01 01:53:17,4024.862805,322.787271,95.408396,0.000000,0.000000,11.880671
2005/01/01 01:53:18,4002.181732,321.502374,95.417967,0.000000,0.000000,11.967882
2005/01/01 01:53:19,3995.376340,320.208652,95.413587,0.000000,0.000000,11.960364
2005/01/01 01:53:20,4002.357901,318.907533,95.398177,0.000000,0.000000,11.870244
2005/01/01 01:53:21,4007.473625,317.675973,95.417156,0.000000,0.000000,11.794234
2005/01/01 01:53:22,4006.105150,316.384977,95.371086,0.000000,0.000000,11.754330
2005/01/01 01:53:23,4024.680796,315.085934,95.419589,0.000000,0.000000,11.598261
2005/01/01 01:53:24,4005.534789,313.850611,95.387308,0.000000,0.000000,11.663495
2005/01/01 01:53:25,4017.224258,312.583882,95.408721,0.000000,0.000000,11.548914
